Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,Addiction Score
485,2,21,1,0,48,2,52,5,2,25,31.614000000000004
486,2,31,4,1,63,1,16,7,8,33,67.88099999999999
487,1,28,3,2,75,1,39,4,7,29,68.01299999999999
488,1,35,3,1,47,0,24,5,1,26,39.86399999999999
489,3,40,3,1,81,2,26,6,3,23,72.40200000000002
490,5,36,1,1,82,2,18,7,8,16,83.02799999999999
491,2,17,1,0,43,0,28,7,3,26,26.201999999999998
492,2,20,2,0,58,1,24,5,5,21,48.27899999999999
493,2,42,0,2,85,0,22,4,5,24,69.06899999999999
494,2,29,2,0,58,0,49,8,6,19,45.83699999999999
495,1,27,1,1,47,1,22,7,4,24,40.524
496,2,21,0,0,53,1,38,8,6,17,39.897
497,3,25,0,0,59,2,27,8,5,19,48.246
498,3,34,3,3,65,1,39,8,7,30,69.03599999999997
499,3,31,3,1,73,3,39,4,3,30,65.10899999999998
500,2,25,1,0,45,0,38,9,4,24,30.425999999999995
501,6,31,1,0,66,3,40,6,5,24,62.865
502,3,31,1,0,58,2,44,7,3,24,45.044999999999995
503,5,35,3,0,72,1,32,5,4,31,63.29399999999998
504,7,48,2,0,62,0,18,6,3,25,62.336999999999996
505,5,33,0,3,54,2,33,8,8,30,64.812
506,5,29,0,0,72,0,23,4,4,26,53.12999999999999
507,3,38,0,0,82,3,34,8,8,33,70.71899999999998
508,4,36,2,3,68,1,19,3,3,26,68.67299999999997
509,3,24,0,3,45,0,42,7,4,25,38.346000000000004
510,2,23,2,0,51,1,20,9,1,18,35.57399999999999
511,5,27,0,0,73,0,33,7,8,34,56.528999999999996
512,2,27,1,0,69,2,24,3,3,29,51.909
513,7,38,3,2,63,0,20,7,6,38,70.05900000000001
514,4,25,0,1,55,2,24,8,3,25,45.375
515,0,24,0,1,44,1,53,7,2,20,24.651
516,6,22,2,0,57,0,50,12,2,24,35.73899999999999
517,3,34,3,1,70,1,34,7,4,28,60.587999999999994
518,3,15,1,1,60,0,22,8,1,25,34.32
519,2,21,0,2,39,1,19,8,3,22,33.956999999999994
520,4,19,1,1,43,0,27,5,0,21,29.04
521,0,28,1,1,52,0,42,2,2,19,35.343
522,4,35,3,1,63,0,34,5,5,26,60.32399999999999
523,4,30,4,2,72,3,35,5,4,30,73.755
524,2,22,1,1,52,0,42,5,0,18,29.7
525,4,31,1,1,54,1,41,5,2,23,44.451
526,4,37,2,1,78,1,41,8,6,42,64.41599999999997
527,5,35,1,0,73,3,31,5,7,28,72.23699999999998
528,5,20,2,0,41,1,39,5,3,18,38.411999999999985
529,1,22,0,2,43,1,50,9,2,28,25.244999999999997
530,3,28,1,0,42,0,48,2,3,18,33.924
531,4,22,1,1,46,0,40,6,2,25,32.703
532,1,18,1,1,39,0,53,8,0,24,14.718000000000002
533,6,23,1,1,55,0,51,5,3,28,41.349
534,7,37,0,1,75,3,38,2,3,24,70.224
535,1,32,2,1,48,1,29,5,3,28,42.73499999999999
536,5,28,0,0,50,0,24,5,6,31,44.451
537,0,21,1,2,45,2,46,7,3,18,36.366
538,8,29,2,2,83,2,44,7,6,31,78.70499999999998
539,4,47,5,1,79,0,35,3,4,34,75.669
540,5,41,3,2,66,2,44,6,6,33,73.32600000000001
541,2,30,1,0,54,0,46,6,2,19,34.221000000000004
542,4,30,0,1,46,0,25,5,2,26,36.398999999999994
543,5,25,3,2,50,0,20,6,3,24,51.711000000000006
544,4,28,3,1,73,1,20,6,5,34,65.043
545,3,27,1,1,63,2,29,5,8,35,61.577999999999996
546,2,39,2,2,58,2,36,4,3,25,58.47599999999999
547,4,33,1,0,49,0,48,3,5,17,45.375
548,2,25,0,0,31,1,27,3,2,16,26.828999999999994
549,3,24,1,1,42,0,35,5,0,28,26.103
550,4,29,3,1,65,2,39,2,7,24,70.917
551,2,20,1,0,50,1,34,9,4,23,34.617000000000004
552,0,19,1,1,52,0,49,7,3,26,27.719999999999995
553,7,41,1,2,72,0,23,4,7,29,76.395
554,3,26,2,0,46,1,50,5,2,21,35.342999999999996
555,2,15,2,2,44,1,25,6,6,32,44.08799999999999
556,1,32,0,0,51,2,42,6,5,37,38.675999999999995
557,2,27,2,1,58,0,27,5,2,24,43.163999999999994
558,3,22,0,0,52,2,43,3,5,27,42.306
559,3,34,1,2,62,2,16,4,3,28,59.92799999999998
560,3,27,1,3,30,1,50,7,3,24,34.419
561,2,30,0,1,52,0,52,7,0,24,26.136000000000003
562,2,32,0,3,81,3,25,6,6,18,76.55999999999999
563,5,43,3,0,62,2,39,8,3,25,60.687
564,2,40,2,0,58,1,29,2,9,24,66.56099999999999
565,9,35,2,0,62,2,39,6,3,29,61.611000000000004
566,5,45,4,2,59,2,31,5,8,25,83.49000000000001
567,4,33,1,1,68,1,40,5,6,32,59.56499999999999
568,3,36,2,3,64,1,31,8,6,29,65.99999999999997
569,5,28,1,1,65,2,30,6,5,25,60.852000000000004
570,4,38,3,0,66,0,41,2,6,31,62.105999999999995
571,5,23,1,1,38,1,51,4,4,14,40.45799999999999
572,1,19,0,2,50,0,29,5,3,24,33.792
573,8,46,2,1,68,1,15,8,2,26,68.67299999999997
574,2,29,0,3,66,0,24,2,4,39,52.272
575,5,33,2,2,58,0,37,5,8,35,63.327
576,9,40,0,3,79,4,31,5,5,27,88.803
577,6,26,2,1,53,2,19,5,6,22,63.821999999999996
578,4,21,0,2,47,0,42,7,7,30,42.504
579,5,24,3,1,52,0,23,7,4,26,49.99499999999999
580,5,22,0,0,55,0,35,10,3,29,32.769
581,3,38,5,0,74,0,36,6,6,35,66.957
582,8,33,3,0,72,0,37,9,3,26,59.795999999999985
583,1,27,2,0,56,0,46,6,0,24,29.138999999999992
584,7,32,1,3,58,1,26,4,4,25,65.04299999999999
585,1,25,2,1,63,0,42,7,5,22,46.727999999999994
586,5,23,2,0,50,0,28,6,5,24,45.57299999999999
587,6,41,2,1,87,2,16,7,2,29,75.40499999999999
588,3,22,1,1,50,0,40,5,3,30,34.848
589,5,36,2,0,59,3,19,5,2,29,58.57499999999999
590,3,26,1,1,44,2,49,8,0,33,28.446
591,5,37,2,3,63,4,32,7,7,28,81.17999999999999
592,8,33,2,0,71,0,25,8,6,25,66.46199999999999
593,5,30,3,0,57,1,18,4,7,26,64.779
594,3,31,1,0,63,0,22,5,3,32,44.681999999999995
595,3,41,4,1,70,2,29,8,5,29,71.445
596,6,25,0,1,54,0,31,7,0,15,37.12499999999999
597,2,38,1,2,77,0,26,7,6,28,64.779
598,4,27,3,0,73,2,41,4,7,37,66.39599999999999
599,7,35,0,1,62,2,29,5,5,24,64.086
600,3,40,1,2,76,1,28,7,7,42,68.508
601,6,31,1,3,75,3,30,1,6,20,84.414
602,6,46,3,2,69,3,33,11,4,30,76.164
603,5,26,4,1,70,2,26,3,7,23,78.11099999999999
604,7,37,2,1,66,4,40,7,3,29,69.23400000000001
605,6,40,3,1,76,3,39,5,7,25,85.13999999999999
606,6,23,2,0,47,1,46,8,5,23,44.649
607,5,23,1,1,41,0,38,10,0,24,25.607999999999997
608,3,37,3,2,54,1,29,7,9,40,66.52799999999999
609,1,27,2,1,62,2,50,3,6,16,58.047
610,2,22,0,1,47,0,40,7,4,19,32.604
611,2,16,0,2,56,2,51,3,0,26,33.363
612,2,28,1,0,55,0,25,6,5,41,39.171
613,3,33,4,0,61,1,39,6,7,19,64.218
614,4,35,4,3,81,1,19,9,5,20,82.005
615,7,26,3,3,83,1,33,4,6,24,83.82
616,4,34,1,1,76,0,26,7,7,33,64.053
617,3,19,0,1,43,0,32,5,3,22,30.624000000000002
618,6,24,1,2,44,1,46,2,7,22,55.70399999999999
619,4,34,2,4,74,1,18,4,4,31,74.41499999999999
620,2,38,3,1,80,0,29,3,3,26,64.25099999999999
621,4,32,0,0,72,0,36,7,6,28,52.8
622,1,39,3,3,63,2,23,8,5,25,69.036
623,5,39,2,1,76,2,30,6,3,34,66.95700000000001
624,2,29,2,0,52,2,54,6,1,16,38.44499999999999
625,0,39,5,2,61,1,23,4,7,40,69.53099999999999
626,3,30,0,0,33,0,33,5,0,29,18.711000000000002
627,2,25,1,2,48,2,39,7,1,22,38.47799999999999
628,6,35,1,0,67,1,32,6,4,34,55.83599999999999
629,3,21,2,2,56,1,33,8,5,31,49.532999999999994
630,5,30,1,2,62,0,18,8,6,29,59.300999999999995
631,5,21,2,0,52,0,26,6,1,26,36.33299999999999
632,1,30,2,2,57,0,33,6,4,23,48.47699999999999
633,3,21,0,0,63,1,51,8,5,28,39.501
634,3,28,3,0,67,3,31,4,5,35,62.666999999999994
635,2,12,1,0,51,3,20,6,3,28,38.445
636,6,31,1,0,72,1,39,8,3,36,51.34799999999999
637,2,24,2,0,54,0,38,5,1,24,32.802
638,6,45,4,2,66,2,30,7,6,21,83.754
639,1,26,2,0,49,1,25,8,4,32,37.751999999999995
640,4,22,2,1,44,0,51,5,6,14,44.97899999999999
641,1,30,1,1,69,0,51,9,3,19,42.47099999999999
642,3,41,2,1,76,2,42,6,3,28,63.920999999999985
643,4,34,2,2,47,1,49,5,0,19,42.867
644,1,43,1,2,57,2,29,7,7,36,61.281
645,6,34,2,2,79,0,18,4,9,40,80.751
646,7,23,1,0,55,0,37,10,5,32,42.73499999999999
647,9,35,1,2,59,1,34,3,4,31,65.10899999999998
648,1,26,1,2,53,0,54,5,4,20,40.029
649,0,22,0,0,44,1,29,6,5,26,30.987000000000002
650,5,37,3,1,68,1,35,5,4,30,64.878
651,2,33,1,1,47,1,27,4,5,34,45.90299999999999
652,5,23,0,0,53,0,32,8,4,25,37.257
653,4,34,0,2,63,1,30,6,6,32,58.83899999999999
654,4,20,0,1,50,0,25,9,6,28,40.22699999999999
655,8,37,4,1,63,1,23,3,5,36,74.21699999999998
656,3,31,1,1,68,4,34,5,3,33,59.796
657,4,31,2,5,57,2,35,4,5,37,68.77199999999999
658,3,21,3,0,49,1,43,8,6,35,42.504
659,6,32,1,0,51,0,35,7,2,26,39.73199999999999
660,6,33,0,1,69,2,33,10,5,34,58.773
661,3,32,0,1,74,3,34,5,7,33,66.825
662,3,32,3,0,77,1,38,7,3,27,57.486000000000004
663,1,39,4,0,65,3,22,6,7,32,71.21399999999998
664,2,20,1,1,50,0,38,4,0,21,28.478999999999996
665,0,26,1,1,40,0,43,7,3,26,25.772999999999996
666,7,25,2,3,88,3,18,5,8,28,94.67699999999999
667,2,29,2,0,34,1,33,9,6,18,39.13799999999999
668,1,27,0,0,57,1,36,5,6,22,43.95599999999999
669,4,30,3,2,83,2,15,8,6,20,81.84
670,1,37,1,0,47,1,34,3,3,27,39.501
671,5,19,1,2,68,0,18,5,3,29,52.60199999999999
672,4,35,2,2,69,0,19,5,8,24,73.491
673,8,42,3,1,68,0,15,7,8,29,80.45400000000001
674,5,14,2,1,50,1,35,6,4,22,44.649
675,4,32,3,3,50,0,53,9,5,20,54.153
676,0,31,2,1,66,1,23,5,6,27,57.71699999999999
677,2,24,2,1,58,0,35,8,0,26,33.495
678,0,23,2,2,55,0,34,3,4,26,43.955999999999996
679,3,25,1,0,49,1,38,10,4,28,35.44199999999999
680,3,36,0,0,49,0,26,6,1,19,34.319999999999986
681,4,20,0,2,51,0,28,9,5,24,41.81099999999999
682,4,41,1,1,66,2,23,9,4,41,58.443
683,4,32,1,0,53,0,33,8,1,24,35.244
684,3,15,2,0,52,0,28,6,6,25,41.91
685,2,27,0,2,59,1,34,7,4,34,44.15399999999999
686,4,30,0,2,74,0,20,5,3,30,55.43999999999999
687,4,32,1,0,53,1,41,5,2,21,41.876999999999995
688,3,29,2,1,62,1,28,7,4,23,53.98799999999999
689,3,30,1,0,51,1,41,5,5,14,46.925999999999995
690,6,30,2,2,69,1,23,3,3,38,63.49199999999999
691,5,36,2,3,67,3,41,5,7,32,78.67199999999998
692,0,26,2,2,42,0,28,5,1,20,32.93399999999999
693,0,30,5,1,72,2,26,7,7,39,68.871
694,3,40,1,0,90,1,21,4,9,30,80.02499999999998
695,4,39,0,2,76,1,28,6,8,43,69.828
696,4,21,0,2,47,1,21,8,0,19,34.65
697,0,21,0,0,43,0,27,8,4,27,23.562
698,4,37,3,0,75,2,28,4,8,18,80.52
699,4,39,3,0,70,2,43,2,6,35,69.20100000000001
700,3,22,1,2,45,2,28,9,4,23,44.55
701,2,19,1,0,56,1,30,7,0,26,29.205000000000002
702,1,29,0,1,40,0,42,7,6,27,32.93399999999999
703,5,39,1,1,79,0,27,5,4,25,65.40599999999999
704,4,33,0,1,48,0,24,8,2,25,37.092000000000006
705,3,30,2,1,40,1,36,7,2,19,38.510999999999996
706,5,29,3,2,76,2,27,4,6,20,80.256
707,3,23,2,0,35,0,52,9,0,16,19.206
708,4,30,3,0,42,0,32,5,5,21,46.299
709,5,26,0,2,75,1,17,8,4,35,58.508999999999986
710,4,28,3,0,85,1,24,5,7,33,72.86399999999999
711,4,40,0,0,71,2,16,4,4,28,62.336999999999996
712,6,28,2,3,62,3,35,3,6,34,73.953
713,4,43,1,2,77,0,23,3,6,23,74.514
714,6,27,1,1,47,0,34,8,2,25,38.312999999999995
715,5,35,1,2,81,2,39,5,4,37,68.83800000000001
716,3,36,2,0,50,0,52,10,4,16,40.788
717,3,40,4,3,74,0,21,3,4,32,74.613
718,1,24,3,1,43,1,41,7,0,14,32.472
719,4,30,3,1,93,3,27,6,5,20,83.82
720,5,28,0,1,49,1,26,6,2,37,38.279999999999994
721,1,29,2,1,57,1,35,4,3,20,47.42099999999999
722,2,30,1,2,53,0,31,9,5,31,44.31899999999999
723,4,38,1,0,83,1,26,9,5,28,64.44899999999998
724,2,40,2,3,67,0,31,5,3,35,58.24499999999998
725,1,21,0,1,45,0,50,5,0,26,18.347999999999995
726,4,32,2,0,62,2,16,6,7,27,65.57099999999998
727,1,25,0,1,49,1,36,9,4,24,34.38599999999999
728,3,24,0,1,44,1,29,10,4,26,34.815
729,0,24,3,2,52,0,40,8,2,23,37.32300000000001
730,2,23,3,1,57,0,49,7,2,23,38.874
731,6,32,3,0,58,0,30,4,6,26,60.521999999999984
732,5,30,3,1,73,1,34,7,6,37,66.198
733,0,24,0,0,48,0,33,7,3,22,25.838999999999995
734,4,26,2,2,73,1,35,8,2,31,54.482999999999976
735,5,28,0,1,47,0,37,6,6,30,43.361999999999995
736,4,29,3,2,72,1,42,6,8,21,74.25
737,2,24,0,1,62,1,37,10,3,24,38.907000000000004
738,8,31,3,2,74,1,36,5,4,33,72.336
739,3,24,1,2,60,1,43,5,5,18,53.49299999999999
740,6,37,3,2,64,1,20,4,3,31,68.11199999999998
741,6,25,2,2,49,1,53,14,3,33,40.39199999999999
742,2,34,4,1,80,1,36,5,8,22,78.14399999999999
743,4,34,2,0,64,2,34,5,7,33,63.72299999999999
744,6,28,2,0,68,1,42,7,5,28,57.353999999999985
745,2,26,0,1,51,2,39,10,1,25,32.109
746,1,25,1,1,47,1,53,8,6,31,36.894
747,1,28,2,3,85,0,15,9,4,31,63.590999999999994
748,4,51,0,2,64,2,26,10,4,30,63.458999999999996
749,6,35,3,0,88,2,28,6,2,32,70.98299999999999
750,1,21,1,1,43,0,49,5,5,26,31.712999999999997
751,3,18,1,2,53,1,46,6,4,38,39.369
752,5,31,2,1,53,0,27,9,4,35,46.794
753,4,32,1,1,96,1,44,6,4,33,66.825
754,3,15,0,0,49,0,35,8,0,28,18.117000000000004
755,5,41,0,1,57,1,40,5,2,27,48.47699999999999
756,1,19,1,0,51,1,45,9,0,28,20.822999999999997
757,1,32,0,0,40,0,53,5,1,20,20.822999999999997
758,3,14,2,1,45,1,31,6,1,17,33.75899999999999
759,3,27,2,0,36,2,31,8,0,21,30.32699999999999
760,3,32,3,1,72,2,35,8,3,26,61.01699999999998
761,2,20,0,1,54,2,45,9,3,24,35.541
762,5,26,1,0,50,1,27,10,0,37,30.162
763,3,26,2,1,70,0,24,7,2,35,46.95900000000001
764,2,29,2,0,59,0,37,6,3,29,40.391999999999996
765,2,27,2,1,77,1,22,6,4,24,60.32399999999999
766,2,34,2,1,57,1,45,5,5,13,55.14299999999999
767,3,42,2,2,80,2,31,4,7,29,81.44399999999999
768,3,29,2,1,47,0,44,6,3,28,38.147999999999996
769,6,33,3,2,86,3,31,4,6,30,88.57199999999999
770,1,36,1,1,47,2,44,3,3,23,44.286
771,4,28,0,3,54,0,49,10,5,33,43.49399999999999
772,5,27,4,0,63,0,20,5,7,21,66.297
773,3,25,1,3,38,0,45,6,0,32,27.258
774,4,22,1,2,50,1,46,6,1,21,38.24699999999999
775,4,36,0,3,63,1,33,7,5,29,59.89499999999999
776,4,20,2,1,39,0,46,5,7,17,44.08799999999999
777,4,39,2,3,54,1,15,7,5,30,64.746
778,3,30,3,1,45,0,42,6,4,21,44.484
779,5,34,3,3,69,0,15,6,6,31,74.08499999999998
780,6,40,1,2,70,0,28,5,7,26,72.53399999999999
781,5,32,4,2,70,0,20,5,8,42,75.30599999999998
782,4,32,1,2,54,1,21,5,5,33,55.76999999999999
783,5,36,2,1,73,2,22,9,8,27,76.69199999999998
784,4,22,1,0,49,1,53,5,4,21,38.24699999999999
785,5,40,5,0,85,2,17,3,2,27,80.22299999999998
786,2,27,1,0,56,2,23,6,0,29,36.72899999999999
787,5,35,2,0,72,0,36,5,4,33,56.562
788,5,33,3,0,57,1,44,7,5,33,53.559
789,3,25,2,0,50,1,21,7,4,27,43.59299999999999
790,6,26,0,1,43,0,46,7,4,19,37.94999999999999
791,4,46,2,1,64,2,24,7,8,24,76.56
792,6,24,1,1,78,0,22,2,2,26,58.07999999999999
793,3,20,1,1,52,1,23,4,4,18,46.49699999999999
794,4,20,3,1,68,2,45,6,1,23,51.282000000000004
795,4,23,3,0,38,0,32,9,1,30,27.356999999999996
796,3,34,1,1,66,2,17,5,6,26,65.505
797,4,26,0,0,46,0,24,3,4,23,38.51099999999999
798,1,24,1,1,43,0,50,10,5,20,30.920999999999996
799,6,27,2,1,79,0,26,7,3,28,60.389999999999986
800,1,30,4,0,59,0,54,4,1,25,39.269999999999996
801,6,34,3,0,59,1,22,4,5,17,65.93399999999998
802,2,31,2,0,45,1,47,6,3,28,35.870999999999995
803,5,35,1,1,47,1,53,4,5,25,49.5
804,3,41,0,1,50,1,48,8,2,23,39.336
805,3,42,2,1,65,1,44,5,9,26,70.587
806,3,27,2,0,76,1,15,5,5,36,59.86199999999999
807,7,32,3,2,78,1,40,8,8,28,80.85
808,7,39,3,3,66,0,29,6,4,28,71.808
809,3,30,3,1,62,3,26,6,5,35,63.525
810,8,47,3,0,56,1,33,8,8,35,71.64299999999999
811,3,24,0,1,53,2,29,4,2,23,42.272999999999996
812,3,31,0,1,52,1,26,5,5,22,48.806999999999995
813,4,31,2,0,54,2,31,6,2,26,47.388
814,6,30,0,1,61,0,33,4,5,17,55.47299999999999
815,7,25,2,2,80,0,38,4,5,43,65.80199999999999
816,0,26,2,0,69,1,38,2,5,30,50.589
817,4,32,3,1,77,2,31,8,7,30,74.11799999999998
818,4,35,0,0,46,1,28,6,1,25,35.309999999999995
819,4,32,2,2,63,0,27,6,5,27,59.630999999999986
820,5,46,2,1,69,1,36,7,2,24,61.874999999999986
821,2,15,2,0,46,1,40,5,4,21,35.24399999999999
822,6,29,2,2,77,2,26,7,9,31,82.335
823,5,37,2,0,64,1,43,5,5,24,59.663999999999994
824,1,23,2,0,62,1,48,8,1,31,32.40599999999999
825,5,26,0,0,54,0,21,3,6,27,48.312
826,5,22,1,1,46,0,33,8,4,29,37.884
827,5,32,1,4,72,3,15,8,4,24,76.98899999999999
828,1,23,2,0,63,0,40,7,1,24,33.52799999999999
829,4,37,2,0,63,0,15,4,2,34,50.588999999999984
830,5,44,1,3,73,1,18,6,6,29,78.012
831,4,37,3,1,60,2,25,7,7,19,72.03899999999999
832,5,45,0,1,80,1,24,8,7,30,73.09499999999998
833,5,30,2,1,66,2,41,8,3,25,57.08999999999999
834,7,35,2,1,71,2,41,5,3,39,63.75600000000001
835,5,29,2,3,70,1,16,4,8,36,77.38499999999999
836,7,35,0,2,66,1,35,6,4,36,59.333999999999996
837,4,27,2,0,45,0,47,8,2,23,32.010000000000005
838,6,28,1,1,66,2,34,5,3,30,57.22200000000001
839,2,26,0,1,52,1,31,7,0,29,29.7
840,5,29,0,2,80,1,25,5,3,38,59.928
841,2,13,0,1,53,1,21,8,4,28,35.07899999999999
842,4,42,0,1,59,1,16,6,8,41,62.172
843,5,43,2,1,72,3,30,6,9,29,84.678
844,6,37,3,1,64,1,36,4,3,30,62.73299999999999
845,1,25,2,1,48,2,34,4,0,25,36.3
846,0,19,3,0,43,1,44,4,0,24,24.881999999999994
847,2,18,0,2,51,0,27,4,2,23,34.419
848,8,30,3,1,76,1,42,6,7,18,78.67199999999998
849,3,23,1,2,47,0,19,6,1,26,35.871
850,6,47,3,3,69,2,34,6,6,25,85.50300000000001
851,2,37,3,0,74,0,22,7,7,26,65.637
852,5,34,3,2,85,0,27,5,6,31,77.71499999999999
853,4,37,1,1,52,2,28,4,3,30,52.50299999999999
854,4,22,1,1,68,2,41,10,4,25,51.34799999999999
855,5,34,2,2,65,3,15,5,3,23,70.98299999999999
856,3,25,1,1,53,1,33,7,0,32,33.032999999999994
857,6,32,1,3,67,3,42,7,6,26,73.55699999999999
858,4,21,1,2,63,2,31,6,8,22,65.637
859,4,23,3,0,41,0,42,7,2,22,32.669999999999995
860,4,28,1,0,75,1,23,6,3,22,55.44000000000001
861,2,22,0,2,36,1,33,3,4,24,35.73899999999999
862,5,41,2,0,84,1,38,4,3,32,66.29699999999998
863,3,31,3,2,50,0,23,5,0,25,43.989000000000004
864,4,38,1,3,84,0,24,5,3,32,68.30999999999999
865,4,28,2,1,68,1,23,7,8,29,66.85799999999999
866,1,28,3,2,86,3,31,5,4,30,72.89699999999999
867,6,33,1,2,80,2,18,5,4,29,74.44800000000001
868,5,34,1,2,38,2,37,8,1,27,40.85399999999999
869,2,33,4,1,76,1,23,8,5,28,67.58399999999999
870,4,31,0,2,61,1,35,7,3,29,48.83999999999999
871,4,28,0,0,54,0,29,9,4,20,39.236999999999995
872,3,46,2,0,91,3,32,6,7,28,84.38099999999999
873,1,23,3,1,58,1,48,9,3,32,39.76499999999999
874,3,26,0,1,55,0,43,8,3,21,36.003
875,8,34,0,1,82,2,30,4,5,32,73.85399999999998
876,4,30,2,2,70,1,22,9,3,28,59.20199999999999
877,5,33,4,0,61,4,36,7,5,25,70.257
878,5,24,2,0,48,0,30,10,2,31,33.495
879,6,34,3,1,68,1,39,6,4,33,63.22800000000001
880,5,31,0,0,44,1,47,6,0,24,29.04
881,4,35,4,1,74,3,26,8,6,28,78.50699999999998
882,3,29,1,0,48,0,43,8,4,20,36.036
883,5,33,2,2,52,1,41,6,3,25,52.767
884,4,27,2,2,78,2,37,8,6,30,69.49799999999998
885,6,27,0,3,52,1,22,10,3,28,49.33499999999999
886,4,36,3,3,68,2,25,5,5,33,74.976
887,3,25,1,0,56,1,33,5,0,32,32.867999999999995
888,3,25,2,1,58,0,46,4,7,36,50.258999999999986
889,7,23,3,0,56,1,50,5,4,22,52.635
890,7,33,2,3,63,0,18,1,8,34,78.078
891,5,36,2,0,69,0,25,5,4,35,56.859
892,2,28,0,0,44,0,50,6,7,29,34.353
893,1,25,0,2,51,0,31,5,0,18,30.986999999999995
894,3,20,0,2,55,0,45,9,6,26,41.18399999999999
895,7,37,0,3,82,2,41,0,5,29,80.949
896,2,21,1,0,41,1,48,7,2,16,26.597999999999995
897,1,26,0,2,40,1,21,9,2,24,31.184999999999995
898,4,24,0,1,39,2,52,5,2,25,32.07600000000001
899,2,32,1,0,32,0,20,12,3,23,25.904999999999994
900,4,35,2,3,61,2,23,8,3,26,63.788999999999994
901,1,34,2,2,40,1,49,9,4,24,39.897
902,8,36,2,3,66,2,35,3,5,26,79.233
903,3,26,1,1,46,0,44,6,3,23,34.88100000000001
904,5,29,0,0,43,1,50,6,4,22,36.894
905,5,30,3,1,76,1,16,3,7,34,76.29599999999999
906,1,30,3,2,59,3,17,5,5,30,65.00999999999999
907,4,30,2,2,64,2,33,7,7,40,65.175
908,2,19,1,0,43,0,41,6,3,17,27.654
909,0,17,0,0,52,1,44,3,5,16,34.617000000000004
910,5,28,1,1,43,0,35,12,1,31,28.610999999999997
911,4,36,3,1,93,0,22,7,7,25,81.11399999999999
912,1,23,0,2,55,1,47,4,5,23,43.494
913,5,27,4,1,67,1,23,6,6,35,67.518
914,5,37,1,0,65,2,43,3,3,33,55.10999999999999
915,3,25,0,0,50,0,37,7,1,28,25.541999999999998
916,4,39,1,1,71,0,25,4,2,40,52.70099999999999
917,2,24,2,1,59,1,36,7,1,24,40.227
918,3,28,2,1,79,0,36,5,8,29,66.85799999999999
919,2,25,0,2,36,2,43,8,6,19,40.821
920,4,37,3,1,58,3,33,6,4,28,64.35000000000001
921,4,26,2,2,39,0,21,9,5,35,42.33899999999999
922,4,43,3,0,74,1,24,5,6,27,72.92999999999999
923,7,42,4,2,63,0,32,7,4,30,69.663
924,3,28,2,1,44,1,19,7,1,29,37.818
925,2,31,0,1,43,1,22,3,0,29,31.515
926,1,21,1,0,44,1,52,8,0,28,17.721
927,4,47,2,0,67,1,37,7,3,23,59.06999999999999
928,4,24,2,0,56,1,42,10,2,20,39.336
929,5,30,0,1,52,0,52,9,7,28,45.012
930,2,18,1,0,44,0,26,5,1,22,25.079999999999988
931,2,25,6,2,84,1,31,5,3,35,70.785
932,0,15,1,2,40,0,42,10,0,27,15.048
933,5,26,0,0,56,1,32,5,1,32,36.432
934,1,19,1,0,44,0,21,6,6,19,36.266999999999996
935,4,19,1,0,47,2,42,4,2,31,34.485
936,1,17,1,1,45,0,36,6,3,33,26.234999999999996
937,2,20,1,2,44,0,44,10,2,25,27.225000000000005
938,3,32,3,2,62,1,33,3,3,40,56.46299999999999
939,3,29,2,0,67,2,20,1,3,18,60.58799999999998
940,4,21,2,2,53,0,25,8,4,26,46.89299999999999
941,1,36,2,2,70,1,38,4,7,31,66.03299999999997
942,6,33,2,1,79,2,35,6,2,23,66.924
943,3,20,2,0,42,1,47,6,3,25,32.010000000000005
944,3,29,1,1,68,0,37,5,4,36,48.17999999999999
945,9,29,3,1,74,0,22,4,8,35,78.93599999999999
946,2,29,0,0,47,0,34,5,5,30,34.716
947,1,26,1,0,66,1,33,6,2,27,40.06199999999999
948,2,35,1,1,84,0,16,7,6,32,64.713
949,5,19,1,4,81,1,22,4,5,24,73.722
950,3,31,3,0,72,2,15,3,5,25,69.06899999999999
951,3,37,5,1,78,3,22,2,7,34,87.87899999999999
952,3,26,0,0,60,1,40,6,1,24,34.97999999999999
953,2,36,0,1,50,1,35,5,2,28,38.510999999999996
954,3,26,1,2,51,1,20,6,5,30,50.25899999999999
955,5,26,1,1,49,1,24,10,1,24,38.44499999999999
956,2,26,1,1,62,1,25,2,5,18,55.67099999999998
957,5,30,0,1,71,1,33,4,6,30,61.05
958,4,32,1,2,73,1,31,9,5,33,60.88499999999999
959,3,34,1,1,53,0,52,4,5,33,44.087999999999994
960,0,30,2,2,50,0,47,6,5,21,43.824
961,5,40,1,4,59,1,38,3,6,34,69.86099999999999
962,2,27,2,1,64,0,45,4,1,20,42.43799999999999
963,4,34,3,1,60,0,43,4,7,19,63.82199999999998
964,1,36,3,1,85,2,34,6,6,33,72.66600000000001
965,4,37,2,1,63,1,43,3,3,40,53.49299999999999
966,5,33,3,1,59,2,36,10,7,29,65.37299999999999
967,4,40,4,2,82,0,41,8,6,22,77.58299999999998
968,5,20,0,1,47,1,45,4,5,20,42.9
969,4,33,3,1,77,1,28,5,2,34,61.577999999999996
970,1,31,1,0,55,1,46,6,4,29,38.775
971,11,34,4,0,64,0,20,6,5,38,70.488
